C:\Users\heyu1\miniconda3\envs\torch\python.exe C:/Users/heyu1/PycharmProjects/meta_learning/fl_2.py
the number of edge 60 
communicate round 1, total of 500, loss 0.0071096462197601795
communicate round 113, total of 500, loss 0.0058400994166731834
communicate round 114, total of 500, loss 0.00575666967779398
communicate round 115, total of 500, loss 0.005584345664829016
communicate round 116, total of 500, loss 0.00578603008762002
communicate round 117, total of 500, loss 0.005602617748081684
communicate round 118, total of 500, loss 0.005342694465070963
communicate round 119, total of 500, loss 0.005437655374407768
communicate round 120, total of 500, loss 0.005737437400966883
communicate round 121, total of 500, loss 0.005430447403341532
communicate round 122, total of 500, loss 0.00546253751963377
communicate round 123, total of 500, loss 0.0052698953077197075
communicate round 124, total of 500, loss 0.005414091981947422
communicate round 125, total of 500, loss 0.0052510653622448444
communicate round 126, total of 500, loss 0.0054382216185331345
communicate round 127, total of 500, loss 0.005184803623706102
communicate round 128, total of 500, loss 0.005464873276650906
communicate round 129, total of 500, loss 0.005273614078760147
communicate round 130, total of 500, loss 0.005261070095002651
communicate round 131, total of 500, loss 0.005100239999592304
communicate round 132, total of 500, loss 0.005309527274221182
communicate round 133, total of 500, loss 0.005043718498200178
communicate round 134, total of 500, loss 0.005126816686242819
communicate round 135, total of 500, loss 0.0057636103592813015
communicate round 136, total of 500, loss 0.004949925933033228
communicate round 137, total of 500, loss 0.005102183204144239
communicate round 138, total of 500, loss 0.0050039212219417095
communicate round 139, total of 500, loss 0.004882349632680416
communicate round 140, total of 500, loss 0.005147686693817377
communicate round 141, total of 500, loss 0.005282368045300245
communicate round 142, total of 500, loss 0.005231591407209635
communicate round 143, total of 500, loss 0.004811431281268597
communicate round 144, total of 500, loss 0.004756341688334942
communicate round 145, total of 500, loss 0.00476412009447813
communicate round 146, total of 500, loss 0.00476918276399374
communicate round 147, total of 500, loss 0.004840597044676542
communicate round 148, total of 500, loss 0.005101857241243124
communicate round 149, total of 500, loss 0.004718168638646603
communicate round 150, total of 500, loss 0.004721147008240223
communicate round 151, total of 500, loss 0.0049026161432266235
communicate round 152, total of 500, loss 0.004726509563624859
communicate round 153, total of 500, loss 0.0048499880358576775
communicate round 154, total of 500, loss 0.004757750313729048
communicate round 155, total of 500, loss 0.0046745059080421925
communicate round 156, total of 500, loss 0.004651305731385946
communicate round 157, total of 500, loss 0.004747897386550903
communicate round 158, total of 500, loss 0.004861145280301571
communicate round 159, total of 500, loss 0.004580699373036623
communicate round 160, total of 500, loss 0.004530214238911867
communicate round 161, total of 500, loss 0.004564074333757162
communicate round 162, total of 500, loss 0.004628946539014578
communicate round 163, total of 500, loss 0.004693739116191864
communicate round 164, total of 500, loss 0.004572059027850628
communicate round 165, total of 500, loss 0.004628388211131096
communicate round 166, total of 500, loss 0.004446834791451693
communicate round 167, total of 500, loss 0.004499412141740322
communicate round 168, total of 500, loss 0.00465342728421092
communicate round 169, total of 500, loss 0.004539070650935173
communicate round 170, total of 500, loss 0.004433362279087305
communicate round 171, total of 500, loss 0.00490837637335062
communicate round 172, total of 500, loss 0.004702737554907799
communicate round 173, total of 500, loss 0.004482179414480925
communicate round 174, total of 500, loss 0.0045378790237009525
communicate round 175, total of 500, loss 0.004466455429792404
communicate round 176, total of 500, loss 0.004564041271805763
communicate round 177, total of 500, loss 0.005003443453460932
communicate round 178, total of 500, loss 0.004503446165472269
communicate round 179, total of 500, loss 0.0045203049667179585
communicate round 180, total of 500, loss 0.0046522412449121475
communicate round 181, total of 500, loss 0.004549970850348473
communicate round 182, total of 500, loss 0.004421684890985489
communicate round 183, total of 500, loss 0.0044095804914832115
communicate round 184, total of 500, loss 0.004432918969541788
communicate round 185, total of 500, loss 0.004538589157164097
communicate round 186, total of 500, loss 0.004359430633485317
communicate round 187, total of 500, loss 0.004356419201940298
communicate round 188, total of 500, loss 0.005489273928105831
communicate round 189, total of 500, loss 0.004415578208863735
communicate round 190, total of 500, loss 0.0043669091537594795
communicate round 191, total of 500, loss 0.004430040251463652
communicate round 192, total of 500, loss 0.004389255307614803
communicate round 193, total of 500, loss 0.004623459652066231
communicate round 194, total of 500, loss 0.004544667899608612
communicate round 195, total of 500, loss 0.004342544823884964
communicate round 196, total of 500, loss 0.0048193661496043205
communicate round 197, total of 500, loss 0.004274523817002773
communicate round 198, total of 500, loss 0.004219955299049616
communicate round 199, total of 500, loss 0.004378097131848335
communicate round 200, total of 500, loss 0.004282485228031874
communicate round 201, total of 500, loss 0.0043364702723920345
communicate round 202, total of 500, loss 0.004201110918074846
communicate round 203, total of 500, loss 0.004201037809252739
communicate round 204, total of 500, loss 0.004309249110519886
communicate round 205, total of 500, loss 0.00417033676058054
communicate round 206, total of 500, loss 0.004460843279957771
communicate round 207, total of 500, loss 0.004204228986054659
communicate round 208, total of 500, loss 0.004906950518488884
communicate round 209, total of 500, loss 0.004219555761665106
communicate round 210, total of 500, loss 0.004230918828397989
communicate round 211, total of 500, loss 0.0042329756543040276
communicate round 212, total of 500, loss 0.0042556896805763245
communicate round 213, total of 500, loss 0.00439836410805583
communicate round 214, total of 500, loss 0.0042155105620622635
communicate round 215, total of 500, loss 0.00420039938762784
communicate round 216, total of 500, loss 0.004211920313537121
communicate round 217, total of 500, loss 0.004233238752931356
communicate round 218, total of 500, loss 0.0042002080008387566
communicate round 219, total of 500, loss 0.004353479947894812
communicate round 220, total of 500, loss 0.0042388043366372585
communicate round 221, total of 500, loss 0.004261522553861141
communicate round 222, total of 500, loss 0.004221103619784117
communicate round 223, total of 500, loss 0.004304101690649986
communicate round 224, total of 500, loss 0.004388462286442518
communicate round 225, total of 500, loss 0.004261197056621313
communicate round 226, total of 500, loss 0.004347640555351973
communicate round 227, total of 500, loss 0.004423053935170174
communicate round 228, total of 500, loss 0.004241943825036287
communicate round 229, total of 500, loss 0.00425560399889946
communicate round 230, total of 500, loss 0.0042735435999929905
communicate round 231, total of 500, loss 0.0043769655749201775
communicate round 232, total of 500, loss 0.004409596789628267
communicate round 233, total of 500, loss 0.004371222574263811
communicate round 234, total of 500, loss 0.0042928350158035755
communicate round 235, total of 500, loss 0.00419143121689558
communicate round 236, total of 500, loss 0.004129860550165176
communicate round 237, total of 500, loss 0.0045458246022462845
communicate round 238, total of 500, loss 0.004162602126598358
communicate round 239, total of 500, loss 0.004106629174202681
communicate round 240, total of 500, loss 0.004090499132871628
communicate round 241, total of 500, loss 0.004068448208272457
communicate round 242, total of 500, loss 0.00436781719326973
communicate round 243, total of 500, loss 0.004143225494772196
communicate round 244, total of 500, loss 0.004263351671397686
communicate round 245, total of 500, loss 0.00418930035084486
communicate round 246, total of 500, loss 0.004261313006281853
communicate round 247, total of 500, loss 0.004164214711636305
communicate round 248, total of 500, loss 0.004245865158736706
communicate round 249, total of 500, loss 0.004315218888223171
communicate round 250, total of 500, loss 0.004121774807572365
communicate round 251, total of 500, loss 0.004225490614771843
communicate round 252, total of 500, loss 0.004350494593381882
communicate round 253, total of 500, loss 0.004319595173001289
communicate round 254, total of 500, loss 0.004203680902719498
communicate round 255, total of 500, loss 0.004234418272972107
communicate round 256, total of 500, loss 0.004198718350380659
communicate round 257, total of 500, loss 0.0043569402769207954
communicate round 258, total of 500, loss 0.004237697459757328
communicate round 259, total of 500, loss 0.004251169506460428
communicate round 260, total of 500, loss 0.004176776390522718
communicate round 261, total of 500, loss 0.004193577915430069
communicate round 262, total of 500, loss 0.004190912004560232
communicate round 263, total of 500, loss 0.0042294105514883995
communicate round 264, total of 500, loss 0.004605332389473915
communicate round 265, total of 500, loss 0.00416242191568017
communicate round 266, total of 500, loss 0.004428506828844547
communicate round 267, total of 500, loss 0.004049684852361679
communicate round 268, total of 500, loss 0.004360789433121681
communicate round 269, total of 500, loss 0.0042821685783565044
communicate round 270, total of 500, loss 0.004094402305781841
communicate round 271, total of 500, loss 0.004238292574882507
communicate round 272, total of 500, loss 0.004260277841240168
communicate round 273, total of 500, loss 0.004279439337551594
communicate round 274, total of 500, loss 0.00415063975378871
communicate round 275, total of 500, loss 0.004338596481829882
communicate round 276, total of 500, loss 0.004125154577195644
communicate round 277, total of 500, loss 0.004140551667660475
communicate round 278, total of 500, loss 0.004280555061995983
communicate round 279, total of 500, loss 0.004177049268037081
communicate round 280, total of 500, loss 0.004061197862029076
communicate round 281, total of 500, loss 0.004054154735058546
communicate round 282, total of 500, loss 0.004038630984723568
communicate round 283, total of 500, loss 0.004146561026573181
communicate round 284, total of 500, loss 0.004172717221081257
communicate round 285, total of 500, loss 0.004211924038827419
communicate round 286, total of 500, loss 0.004704764578491449
communicate round 287, total of 500, loss 0.0045342836529016495
communicate round 288, total of 500, loss 0.004191206768155098
communicate round 289, total of 500, loss 0.0040949871763587
communicate round 290, total of 500, loss 0.003947173710912466
communicate round 291, total of 500, loss 0.004630371928215027
communicate round 292, total of 500, loss 0.004068001173436642
communicate round 293, total of 500, loss 0.003917946480214596
communicate round 294, total of 500, loss 0.003855343908071518
communicate round 295, total of 500, loss 0.0038949749432504177
communicate round 296, total of 500, loss 0.003865787759423256
communicate round 297, total of 500, loss 0.003961534239351749
communicate round 298, total of 500, loss 0.0038480982184410095
communicate round 299, total of 500, loss 0.0038256384432315826
communicate round 300, total of 500, loss 0.0042138127610087395
communicate round 301, total of 500, loss 0.004063505679368973
communicate round 302, total of 500, loss 0.003792057279497385
communicate round 303, total of 500, loss 0.0038369465619325638
communicate round 304, total of 500, loss 0.003966342657804489
communicate round 305, total of 500, loss 0.0038304580375552177
communicate round 306, total of 500, loss 0.004424994811415672
communicate round 307, total of 500, loss 0.0039459471590816975
communicate round 308, total of 500, loss 0.003943401854485273
communicate round 309, total of 500, loss 0.0038262957241386175
communicate round 310, total of 500, loss 0.003988469485193491
communicate round 311, total of 500, loss 0.004056850913912058
communicate round 312, total of 500, loss 0.0039332835003733635
communicate round 313, total of 500, loss 0.0038374224677681923
communicate round 314, total of 500, loss 0.004064125474542379
communicate round 315, total of 500, loss 0.003839884651824832
communicate round 316, total of 500, loss 0.0038462274242192507
communicate round 317, total of 500, loss 0.004009719006717205
communicate round 318, total of 500, loss 0.0038639132399111986
communicate round 319, total of 500, loss 0.0038676951080560684
communicate round 320, total of 500, loss 0.003855816787108779
communicate round 321, total of 500, loss 0.004545279778540134
communicate round 322, total of 500, loss 0.003882245859131217
communicate round 323, total of 500, loss 0.004079524427652359
communicate round 324, total of 500, loss 0.0039123608730733395
communicate round 325, total of 500, loss 0.0038399570621550083
communicate round 326, total of 500, loss 0.0038958308286964893
communicate round 327, total of 500, loss 0.003972217440605164
communicate round 328, total of 500, loss 0.004186224192380905
communicate round 329, total of 500, loss 0.0040064165368676186
communicate round 330, total of 500, loss 0.003971095662564039
communicate round 331, total of 500, loss 0.004165396094322205
communicate round 332, total of 500, loss 0.003882064949721098
communicate round 333, total of 500, loss 0.0038834959268569946
communicate round 334, total of 500, loss 0.004733601119369268
communicate round 335, total of 500, loss 0.003776330966502428
communicate round 336, total of 500, loss 0.003944951109588146
communicate round 337, total of 500, loss 0.003785134060308337
communicate round 338, total of 500, loss 0.004027009941637516
communicate round 339, total of 500, loss 0.0037711288314312696
communicate round 340, total of 500, loss 0.003910149447619915
communicate round 341, total of 500, loss 0.003847249550744891
communicate round 342, total of 500, loss 0.0038564440328627825
communicate round 343, total of 500, loss 0.004067863337695599
communicate round 344, total of 500, loss 0.004834439139813185
communicate round 345, total of 500, loss 0.005738705862313509
communicate round 346, total of 500, loss 0.003671877318993211
communicate round 347, total of 500, loss 0.00391832459717989
communicate round 348, total of 500, loss 0.003651261329650879
communicate round 349, total of 500, loss 0.003689767559990287
communicate round 350, total of 500, loss 0.0038203622680157423
communicate round 351, total of 500, loss 0.0042300233617424965
communicate round 352, total of 500, loss 0.0037421025335788727
communicate round 353, total of 500, loss 0.0038008419796824455
communicate round 354, total of 500, loss 0.004071260802447796
communicate round 355, total of 500, loss 0.0037865357007831335
communicate round 356, total of 500, loss 0.0038089011795818806
communicate round 357, total of 500, loss 0.0038343723863363266
communicate round 358, total of 500, loss 0.003664819523692131
communicate round 359, total of 500, loss 0.003777428064495325
communicate round 360, total of 500, loss 0.003945477306842804
communicate round 361, total of 500, loss 0.003915471490472555
communicate round 362, total of 500, loss 0.003733635414391756
communicate round 363, total of 500, loss 0.004141431301832199
communicate round 364, total of 500, loss 0.0037632957100868225
communicate round 365, total of 500, loss 0.003846891224384308
communicate round 366, total of 500, loss 0.004153228830546141
communicate round 367, total of 500, loss 0.003682331647723913
communicate round 368, total of 500, loss 0.003938897978514433
communicate round 369, total of 500, loss 0.00379362516105175
communicate round 370, total of 500, loss 0.0036986195482313633
communicate round 371, total of 500, loss 0.0035966038703918457
communicate round 372, total of 500, loss 0.0036517123226076365
communicate round 373, total of 500, loss 0.003720692126080394
communicate round 374, total of 500, loss 0.0038774192798882723
communicate round 375, total of 500, loss 0.0038848035037517548
communicate round 376, total of 500, loss 0.00362409558147192
communicate round 377, total of 500, loss 0.003915713634341955
communicate round 378, total of 500, loss 0.004187312442809343
communicate round 379, total of 500, loss 0.0037239703815430403
communicate round 380, total of 500, loss 0.0038691156078130007
communicate round 381, total of 500, loss 0.003626390127465129
communicate round 382, total of 500, loss 0.0037678952794522047
communicate round 383, total of 500, loss 0.003631428349763155
communicate round 384, total of 500, loss 0.003634786233305931
communicate round 385, total of 500, loss 0.0036277687177062035
communicate round 386, total of 500, loss 0.0036492126528173685
communicate round 387, total of 500, loss 0.003776678116992116
communicate round 388, total of 500, loss 0.0037498241290450096
communicate round 389, total of 500, loss 0.0036870776675641537
communicate round 390, total of 500, loss 0.003717585699632764
communicate round 391, total of 500, loss 0.003890769788995385
communicate round 392, total of 500, loss 0.00369720789603889
communicate round 393, total of 500, loss 0.003731859615072608
communicate round 394, total of 500, loss 0.003869907697662711
communicate round 395, total of 500, loss 0.003952533006668091
communicate round 396, total of 500, loss 0.00415798369795084
communicate round 397, total of 500, loss 0.003837273456156254
communicate round 398, total of 500, loss 0.004066657740622759
communicate round 399, total of 500, loss 0.003964407369494438
communicate round 400, total of 500, loss 0.004095657728612423
communicate round 401, total of 500, loss 0.0037289001047611237
communicate round 402, total of 500, loss 0.003863787278532982
communicate round 403, total of 500, loss 0.0037758387625217438
communicate round 404, total of 500, loss 0.0040481253527104855
communicate round 405, total of 500, loss 0.00389786041341722
communicate round 406, total of 500, loss 0.003950342070311308
communicate round 407, total of 500, loss 0.003841578494757414
communicate round 408, total of 500, loss 0.003932728432118893
communicate round 409, total of 500, loss 0.0038978371303528547
communicate round 410, total of 500, loss 0.003933081403374672
communicate round 411, total of 500, loss 0.0037686266005039215
communicate round 412, total of 500, loss 0.0036812482867389917
communicate round 413, total of 500, loss 0.0037153218872845173
communicate round 414, total of 500, loss 0.003754153847694397
communicate round 415, total of 500, loss 0.004466824233531952
communicate round 416, total of 500, loss 0.0038578289095312357
communicate round 417, total of 500, loss 0.003773604054003954
communicate round 418, total of 500, loss 0.004022835288196802
communicate round 419, total of 500, loss 0.003731287084519863
communicate round 420, total of 500, loss 0.003858196083456278
communicate round 421, total of 500, loss 0.003792193252593279
communicate round 422, total of 500, loss 0.003718361956998706
communicate round 423, total of 500, loss 0.004098214209079742
communicate round 424, total of 500, loss 0.004083898849785328
communicate round 425, total of 500, loss 0.0037396331317722797
communicate round 426, total of 500, loss 0.0040414175018668175
communicate round 427, total of 500, loss 0.003776820842176676
communicate round 428, total of 500, loss 0.0038136125076562166
communicate round 429, total of 500, loss 0.003978267312049866
communicate round 430, total of 500, loss 0.00453213369473815
communicate round 431, total of 500, loss 0.0038916589692234993
communicate round 432, total of 500, loss 0.004036270547658205
communicate round 433, total of 500, loss 0.003754164557904005
communicate round 434, total of 500, loss 0.004134059883654118
communicate round 435, total of 500, loss 0.003776201047003269
communicate round 436, total of 500, loss 0.0037196918856352568
communicate round 437, total of 500, loss 0.003756870748475194
communicate round 438, total of 500, loss 0.0037368617486208677
communicate round 439, total of 500, loss 0.0037789277266710997
communicate round 440, total of 500, loss 0.0037967110984027386
communicate round 441, total of 500, loss 0.003780557308346033
communicate round 442, total of 500, loss 0.0038376390002667904
communicate round 443, total of 500, loss 0.0040440005250275135
communicate round 444, total of 500, loss 0.003652115585282445
communicate round 445, total of 500, loss 0.003659832989796996
communicate round 446, total of 500, loss 0.0038015409372746944
communicate round 447, total of 500, loss 0.0037732403725385666
communicate round 448, total of 500, loss 0.003913366701453924
communicate round 449, total of 500, loss 0.0037548611871898174
communicate round 450, total of 500, loss 0.003637697547674179
communicate round 451, total of 500, loss 0.0036378309596329927
communicate round 452, total of 500, loss 0.003653239691630006
communicate round 453, total of 500, loss 0.003634556196630001
communicate round 454, total of 500, loss 0.003623753320425749
communicate round 455, total of 500, loss 0.0036164449993520975
communicate round 456, total of 500, loss 0.0036750768776983023
communicate round 457, total of 500, loss 0.003676527878269553
communicate round 458, total of 500, loss 0.004129109904170036
communicate round 459, total of 500, loss 0.0037708431482315063
communicate round 460, total of 500, loss 0.0037549242842942476
communicate round 461, total of 500, loss 0.0038098313380032778
communicate round 462, total of 500, loss 0.0038416218012571335
communicate round 463, total of 500, loss 0.0037808544002473354
communicate round 464, total of 500, loss 0.0037714079953730106
communicate round 465, total of 500, loss 0.003961881157010794
communicate round 466, total of 500, loss 0.0037947220262140036
communicate round 467, total of 500, loss 0.003793262643739581
communicate round 468, total of 500, loss 0.0037320884875953197
communicate round 469, total of 500, loss 0.003940105903893709
communicate round 470, total of 500, loss 0.004101276863366365
communicate round 471, total of 500, loss 0.003724326379597187
communicate round 472, total of 500, loss 0.0037069020327180624
communicate round 473, total of 500, loss 0.004057383164763451
communicate round 474, total of 500, loss 0.003781844861805439
communicate round 475, total of 500, loss 0.004016229882836342
communicate round 476, total of 500, loss 0.003823214676231146
communicate round 477, total of 500, loss 0.004112268332391977
communicate round 478, total of 500, loss 0.0038956073112785816
communicate round 479, total of 500, loss 0.003847237676382065
communicate round 480, total of 500, loss 0.003802965395152569
communicate round 481, total of 500, loss 0.0038694392424076796
communicate round 482, total of 500, loss 0.003901958465576172
communicate round 483, total of 500, loss 0.003790189977735281
communicate round 484, total of 500, loss 0.0037526600062847137
communicate round 485, total of 500, loss 0.0037270463071763515
communicate round 486, total of 500, loss 0.00376218743622303
communicate round 487, total of 500, loss 0.0036792729515582323
communicate round 488, total of 500, loss 0.0037247496657073498
communicate round 489, total of 500, loss 0.00368321780115366
communicate round 490, total of 500, loss 0.003681387286633253
communicate round 491, total of 500, loss 0.003827660344541073
communicate round 492, total of 500, loss 0.003782022977247834
communicate round 493, total of 500, loss 0.0037905408535152674
communicate round 494, total of 500, loss 0.0037064552307128906
communicate round 495, total of 500, loss 0.004513909574598074
communicate round 496, total of 500, loss 0.0036094323731958866
communicate round 497, total of 500, loss 0.003582423785701394
communicate round 498, total of 500, loss 0.0038077759090811014
communicate round 499, total of 500, loss 0.003691192250698805
communicate round 500, total of 500, loss 0.0036543039605021477
best epoch 496 and val loss 0.003582423785701394
60
user: user257 mape: 50.03073215484619, rmse: 0.2264239341020584, mae: 0.12909862399101257
user: user259 mape: 63.860344886779785, rmse: 0.2477855533361435, mae: 0.1626291573047638
user: user260 mape: 79.52589988708496, rmse: 0.5261663794517517, mae: 0.3471187651157379
user: user262 mape: 130.3024172782898, rmse: 0.10958609730005264, mae: 0.09049275517463684
user: user266 mape: 122.31099605560303, rmse: 0.2216654270887375, mae: 0.1438358873128891
user: user268 mape: 55.17650842666626, rmse: 0.3822488784790039, mae: 0.2427479326725006
user: user269 mape: 50.52356719970703, rmse: 0.5219491720199585, mae: 0.3331557810306549
user: user271 mape: 132.58137702941895, rmse: 0.16010062396526337, mae: 0.09724707901477814
user: user274 mape: 67.44338870048523, rmse: 0.1778894066810608, mae: 0.11505400389432907
user: user276 mape: 39.105793833732605, rmse: 0.3005754053592682, mae: 0.20194654166698456
user: user278 mape: 43.98614764213562, rmse: 0.26685741543769836, mae: 0.14263193309307098
user: user280 mape: 82.47773051261902, rmse: 0.15803363919258118, mae: 0.10399079322814941
user: user295 mape: 75.99055171012878, rmse: 0.1099725067615509, mae: 0.08292659372091293
user: user298 mape: 25.486162304878235, rmse: 0.03834576532244682, mae: 0.03392718359827995
user: user303 mape: 140.3290867805481, rmse: 0.13447077572345734, mae: 0.1038380116224289
user: user468 mape: 39.88842964172363, rmse: 0.13479042053222656, mae: 0.08437879383563995
user: user469 mape: 44.51669752597809, rmse: 0.6202511191368103, mae: 0.48029378056526184
user: user471 mape: 60.8245849609375, rmse: 0.3494458794593811, mae: 0.19417239725589752
user: user475 mape: 103.6497712135315, rmse: 0.3151560127735138, mae: 0.13912691175937653
user: user478 mape: 32.92996287345886, rmse: 0.08601980656385422, mae: 0.06040700152516365
user: user480 mape: 57.10504651069641, rmse: 0.2397882640361786, mae: 0.14851351082324982
user: user498 mape: 82.66581892967224, rmse: 0.10698156803846359, mae: 0.08491231501102448
user: user499 mape: 83.83467197418213, rmse: 0.2315801978111267, mae: 0.13150686025619507
user: user500 mape: 157.8451633453369, rmse: 0.10566964745521545, mae: 0.08586903661489487
user: user501 mape: 139.41757678985596, rmse: 0.11598138511180878, mae: 0.0923682302236557
user: user502 mape: 155.34759759902954, rmse: 0.09311073273420334, mae: 0.08136554062366486
user: user504 mape: 345.43919563293457, rmse: 0.09361597895622253, mae: 0.08581509441137314
user: user505 mape: 46.34695649147034, rmse: 0.15832073986530304, mae: 0.11215542256832123
user: user506 mape: 164.10648822784424, rmse: 0.11055873334407806, mae: 0.08409938216209412
user: user507 mape: 321.5679407119751, rmse: 0.10195168107748032, mae: 0.09306692332029343
user: user509 mape: 102.36064195632935, rmse: 0.14346513152122498, mae: 0.0895538479089737
user: user515 mape: 95.0695276260376, rmse: 0.10783543437719345, mae: 0.08417131006717682
user: user516 mape: 236.1144781112671, rmse: 0.1497114896774292, mae: 0.11419174820184708
user: user549 mape: 46.04394733905792, rmse: 0.39018017053604126, mae: 0.26546838879585266
user: user578 mape: 155.72956800460815, rmse: 0.2355174571275711, mae: 0.11849772930145264
user: user594 mape: 61.04130744934082, rmse: 0.4867647588253021, mae: 0.22793692350387573
user: user596 mape: 45.91805338859558, rmse: 0.237728089094162, mae: 0.16044318675994873
user: user829 mape: 657.8031539916992, rmse: 0.09586997330188751, mae: 0.0914672240614891
